ID,Date,Volume,Amount
16863,19971115,3,44.47
16863,19980402,3,39.86
16863,19980524,2,25.98
16863,19980612,3,37.97
16863,19980627,3,28.47
16864,19970301,1,17.9
16864,19970308,1,8.77
16864,19970424,1,14.79
16865,19970301,7,101.65
16865,19970327,6,92
16865,19970410,7,104.19
16865,19970430,3,54.97
16865,19970508,4,47.51
16865,19970526,2,29.98
16865,19970530,1,6.79
16865,19970530,2,12.58
16865,19970629,4,60.24
16865,19970723,3,46.28
16865,19970808,3,43.89
16865,19970810,1,14.96
16865,19970817,1,14.96
16865,19970830,2,29.92
16865,19970930,3,55.97
16866,19970301,3,42.73
16867,19970301,6,76.72
16867,19970310,5,72.61
16868,19970301,3,41.7
16868,19970504,6,78.19
16868,19970524,1,21.37
16868,19970824,2,28.34
16869,19970301,3,50.06
16869,19970301,3,48.66
16870,19970301,1,9.98
16871,19970301,1,8.77
16871,19970309,1,9.77
16871,19970819,1,15.36
16872,19970301,1,11.77
16873,19970301,3,40.7
16874,19970301,1,13.97
16875,19970301,4,74.91
16876,19970301,1,11.77
16876,19970309,2,30.33
16877,19970301,1,13.97
16878,19970301,2,29.33
16878,19970422,2,29.92
16878,19970802,1,16.36
16878,19970806,5,59.65
16878,19970828,3,35.74
16878,19980329,1,14.49
16879,19970301,1,14.96
16880,19970301,1,11.77
16880,19970726,1,16.36
16881,19970301,2,24.74
16881,19970410,2,27.94
16881,19970609,5,75.04
16881,19970614,2,24.73
16881,19970624,1,9.77
16881,19970625,1,15.36
16881,19970625,1,9.77
16881,19971023,1,27.99
16881,19980226,1,12.99
16882,19970304,4,58.65
16883,19970301,1,11.77
16884,19970301,2,29.92
16884,19970306,1,14.96
16885,19970301,1,10.77
16886,19970301,2,21.74
16886,19970308,2,28.93
16886,19970317,2,26.73
16886,19970317,2,29.92
16886,19970411,1,10.77
16886,19970411,1,11.77
16886,19970414,3,35.31
16886,19970430,1,14.37
16886,19970518,1,15.36
16886,19970521,1,15.36
16886,19970603,3,41.69
16886,19970923,2,17.98
16886,19971118,1,14.99
16886,19971206,1,14.99
16886,19971226,3,30.47
16886,19980508,2,27.48
16887,19970301,1,11.77
16888,19970301,2,26.94
16888,19970301,1,15.36
16888,19970307,3,40.09
16888,19970406,2,22.54
16888,19970729,3,39.5
16888,19970914,1,12.99
16888,19971219,3,43.97
16889,19970301,2,22.54
16889,19970401,3,32.31
16889,19970504,2,29.33
16889,19970619,1,11.77
16889,19970725,1,21.37
16889,19971108,2,27.98
16889,19971117,1,5.49
16890,19970301,4,58.52
16891,19970301,1,14.96
16892,19970301,2,28.76
16893,19970301,1,6.79
16894,19970301,1,13.7
16895,19970301,4,64.52
16895,19970301,1,10.77
16895,19970302,1,19.99
16895,19970405,4,57.7
16895,19970504,2,23.74
16895,19970626,1,5.77
16895,19971126,4,91.96
16895,19980328,3,26.97
16896,19970301,1,15.36
16897,19970317,3,35.31
16898,19970301,1,20.97
16899,19970301,4,43.08
16899,19971122,7,102.93
16900,19970301,2,28.74
16900,19980201,3,32.47
16900,19980201,2,26.98
16900,19980223,1,15.49
16901,19970301,1,10.77
16901,19980603,2,27.48
16902,19970301,1,11.77
16902,19970329,2,24.74
16903,19970301,1,38.77
16904,19970301,1,11.77
16905,19970301,2,36.76
16906,19970301,2,19.54
16907,19970301,1,15.36
16908,19970301,1,10.77
16908,19970513,1,14.96
16908,19970523,1,10.77
16909,19970301,1,15.76
16909,19980303,4,49.96
16910,19970301,1,15.76
16911,19970301,1,13.97
16912,19970301,3,45.5
16913,19970301,2,23.54
16913,19970525,2,27.94
16913,19970727,2,22.54
16914,19970301,1,86.37
16914,19970309,1,14.37
16914,19970315,1,17.96
16914,19970918,1,12.99
16914,19970926,1,28.49
16914,19971013,1,30.99
16914,19971110,1,11.49
16914,19971215,1,15.49
16914,19971222,1,15.49
16914,19980228,1,15.99
16915,19970301,1,14.96
16916,19970301,1,14.96
16916,19970314,1,11.77
16917,19970301,2,28.93
16917,19970324,2,26.73
16917,19970419,2,29.58
16917,19970428,1,9.98
16917,19970611,2,21.74
16917,19970920,2,27.98
16917,19971110,2,20.98
16918,19970309,4,54.46
16918,19970312,4,54.46
16918,19970626,2,26.94
16918,19970918,1,16.49
16918,19971204,1,17.99
16919,19970301,1,13.97
16919,19970301,1,18.99
16919,19970301,1,20.99
16919,19970303,1,24.99
16919,19970305,1,13.97
16919,19970421,3,60.51
16919,19970422,1,26.99
16919,19970630,1,14.96
16919,19970719,2,32.66
16919,19970726,1,19.55
16919,19980101,1,19.49
16919,19980217,1,12.99
16919,19980611,1,59.99
16919,19980620,1,29.99
16920,19970301,2,49.98
16921,19970316,1,0
16922,19970301,1,14.37
16923,19970301,2,27.94
16924,19970301,1,10.77
16925,19970301,2,28.74
16925,19970324,2,32.07
16925,19970404,4,53.3
16925,19970408,4,50.68
16926,19970301,4,48.67
16927,19970301,1,15.96
16928,19970301,2,36.73
16928,19970322,2,28.74
16928,19970327,1,13.97
16928,19980305,2,23.37
16929,19970301,2,21.54
16929,19970613,1,30.77
16929,19971115,1,14.99
16930,19970301,6,97.21
16931,19970301,1,14.96
16932,19970301,2,22.54
16933,19970301,2,50.54
16934,19970301,2,41.73
16934,19970624,1,13.77
16934,19980303,1,9.49
16934,19980303,2,23.76
16935,19970301,1,7.98
16936,19970302,1,11.77
16936,19970401,2,31.32
16937,19970301,1,11.77
16937,19971201,1,15.49
16937,19971207,1,22.49
16937,19980415,1,11.88
16938,19970301,3,25.53
16938,19971204,3,43.97
16939,19970301,6,77.21
16940,19970301,1,11.77
16941,19970301,4,50.48
16942,19970301,1,15.36
16943,19970301,1,6.79
16944,19970301,3,44.69
16944,19970403,3,43.89
16944,19970429,2,29.92
16944,19970527,3,45.88
16944,19970612,2,28.56
16944,19970626,3,43.13
16944,19970730,2,30.32
16944,19971005,3,39.97
16944,19971116,2,23.48
16944,19971205,2,30.98
16944,19980123,2,25.87
16944,19980227,5,60.1
16944,19980419,3,40.36
16944,19980602,4,49.74
16944,19980627,4,56.46
16945,19970302,3,28.74
16945,19970410,1,14.96
16945,19970712,2,17.94
16945,19971227,1,21.99
16945,19980616,1,9.49
16945,19980618,1,24.49
16946,19970304,1,11.99
16947,19970301,1,17.9
16948,19970301,2,44.34
16948,19970610,2,29.93
16948,19970716,3,47.52
16949,19970301,2,25.76
16949,19980209,1,11.88
16950,19970301,4,59.06
16950,19970511,4,55.07
16950,19970615,2,28.93
16950,19971111,3,42.97
16950,19971129,4,49.46
16951,19970301,1,13.77
16952,19970301,5,57.83
16953,19970301,5,72.01
16954,19970301,1,11.97
16955,19970301,1,11.77
16956,19970301,1,12.77
16956,19970318,1,15.36
16957,19970301,1,21.99
16958,19970301,1,19.77
16958,19970308,3,43.9
16958,19970313,2,30.32
16958,19970328,2,37.52
16958,19970411,4,60.45
16958,19970510,1,27.77
16958,19970626,5,78.8
16958,19970727,2,26.94
16958,19970823,2,55.07
16958,19970923,2,28.48
16958,19971109,3,38.97
16958,19971116,3,54.97
16958,19971123,1,74.99
16958,19971205,4,50.46
16958,19980117,3,21.47
16958,19980328,1,62.99
16958,19980504,1,12.99
16958,19980606,1,79.49
16959,19970301,1,9.77
16959,19970314,1,27.77
16960,19970301,1,15.36
16961,19970301,1,15.36
16961,19970704,1,11.77
16961,19970909,1,11.49
16961,19971228,1,14.49
16962,19970301,1,9.77
16962,19970602,3,45.72
16963,19970301,1,11.97
16964,19970301,4,81.27
16965,19970301,2,23.74
16966,19970301,1,12.79
16967,19970301,2,26.73
16968,19970301,1,15.36
16969,19970323,5,74.43
16970,19970301,2,29.16
16970,19970904,2,25.49
16970,19980502,1,17.99
16971,19970301,1,15.96
16971,19970419,1,13.97
16971,19970504,1,11.77
16971,19970523,1,21.37
16972,19970301,1,36.99
16973,19970301,1,15.96
16974,19970301,1,14.96
16974,19970324,1,15.99
16974,19970709,2,24.49
16974,19971030,1,12.99
16974,19971204,1,12.49
16974,19980607,1,11.49
16975,19970301,2,35.34
16976,19970301,1,13.97
16977,19970301,2,25.74
16977,19970322,2,29.33
16977,19970419,2,23.54
16977,19970506,2,27.34
16977,19970611,1,10.77
16977,19970621,2,26.94
16977,19970725,1,17.36
16978,19970301,1,14.96
16978,19970508,1,51.97
16979,19970301,1,15.36
16980,19970301,1,12.49
16980,19970301,1,26.77
16981,19970301,5,66.64
16981,19970330,8,129.59
16982,19970301,1,14.37
16983,19970301,1,17.36
16983,19970901,2,29.92
16983,19971028,1,12.99
16983,19980203,1,12.99
16983,19980205,1,12.99
16983,19980221,1,12.99
16983,19980407,2,26.87
16984,19970301,1,19.3
16985,19970301,1,15.36
16986,19970301,5,65.24
16986,19970505,5,66.05
16986,19970612,4,64.76
16987,19970301,1,14.96
16988,19970301,1,14.79
16988,19970726,1,14.37
16988,19970728,1,14.96
16989,19970307,8,98.16
16990,19970301,1,16.7
16991,19970301,6,86.97
16992,19970301,2,22.74
16993,19970301,2,29.73
16994,19970301,1,13.97
16994,19970622,1,7.97
16994,19970726,2,24.74
16994,19980414,1,11.88
16994,19980515,2,28.48
16994,19980616,2,28.98
16995,19970301,1,15.36
16996,19970301,1,13.97
16996,19971219,1,9.49
16997,19970308,1,14.96
16998,19970302,4,53.67
16998,19970528,3,74.97
16998,19970604,4,79.96
16998,19970618,2,39.98
16998,19970803,2,29.98
16998,19971112,2,33.98
16998,19980114,2,20.98
16999,19970301,6,88.91
17000,19970301,1,15.96
17000,19970301,1,19.99
17001,19970301,1,14.37
17001,19970324,3,43.11
17001,19971130,1,14.99
17002,19970301,3,37.54
17002,19971001,1,11.49
17002,19971008,1,6.49
17002,19980120,1,5.49
17002,19980417,1,11.49
17002,19980604,1,5.99
17003,19970301,2,32.76
17004,19970304,1,14.37
17004,19980207,2,31.98
17005,19970301,4,46.28
17006,19970301,1,23.99
17006,19970627,1,14.96
17006,19971021,3,35.47
17006,19971202,5,56.45
17006,19980316,2,28.98
17006,19980323,3,45.97
17007,19970301,1,12.49
17008,19970301,1,53.99
17009,19970301,1,15.76
17009,19970816,1,15.76
17010,19970301,3,35.31
17010,19970421,1,17.76
17010,19970918,1,16.99
17011,19970302,3,47.13
17011,19970315,2,43.13
17011,19970326,3,42.69
17011,19970401,3,41.9
17011,19980529,3,58.47
17011,19980619,1,19.49
17012,19970301,1,14.37
17013,19970301,1,14.96
17013,19970317,2,31.32
17013,19980207,1,5.49
17014,19970301,2,27.13
17014,19970507,2,37.95
17015,19970301,1,15.3
17016,19970301,2,29.74
17017,19970301,1,15.36
17018,19970301,2,30.72
17018,19970409,2,23.54
17018,19970822,1,14.96
17018,19971123,6,85.44
17018,19980112,1,15.99
17019,19970301,1,20.99
17019,19970608,1,12.25
17019,19971011,1,15.99
17019,19980406,1,9.99
17020,19970301,2,30.76
17020,19970412,2,24.73
17020,19980314,2,26.87
17020,19980511,1,11.88
17021,19970301,2,23.14
17021,19970321,2,27.13
17022,19970301,2,37.98
17022,19970331,1,18.99
17022,19970430,3,33.31
17022,19980417,3,33.86
17023,19970301,1,14.99
17024,19970301,1,11.97
17025,19970301,1,31.99
17026,19970301,3,35.97
17027,19970302,2,41.69
17027,19970520,2,25.73
17027,19970626,1,14.96
17027,19980609,5,42.45
17027,19980630,4,56.46
17028,19970304,1,22.99
17028,19970723,4,50.08
17028,19970909,2,19.98
17029,19970302,2,63.69
17030,19970302,2,40.75
17030,19970505,1,13.97
17030,19970812,1,23.7
17031,19970302,1,14.37
17031,19970314,1,11.77
17032,19970302,1,12.49
17032,19970310,1,12.49
17033,19970302,6,113.59
17034,19970302,1,12.77
17035,19970302,1,14.37
17035,19970302,1,15.36
17035,19970428,3,41.5
17035,19970603,1,10.77
17035,19970628,2,10.76
17035,19971130,3,39.47
17035,19980328,2,30.98
17035,19980619,3,34.97
17036,19970302,2,25.74
17037,19970302,1,14.99
17038,19970302,3,37.91
17038,19970306,2,24.53
17038,19970321,1,9.77
17038,19970326,4,71.59
17038,19970524,6,85.99
17038,19970703,1,14.37
17038,19970803,2,26.73
17038,19970914,3,41.47
17038,19971115,4,50.96
17038,19980118,9,113.3
17038,19980225,3,35.97
17038,19980417,5,60.84
17038,19980606,17,240.83
17039,19970302,1,14.96
17040,19970302,4,54.9
17041,19970302,2,26.56
17041,19970404,8,107.36
17041,19970412,5,75.25
17041,19970427,8,101.19
17041,19970607,8,134.86
17041,19970630,8,130.02
17041,19970724,8,149.04
17041,19971102,5,62.45
17041,19971209,4,65.96
17041,19980110,7,106.43
17041,19980119,3,48.47
17041,19980527,10,132.72
17042,19970302,3,45.28
17042,19970611,2,29.92
17042,19970831,1,13.97
17042,19970930,2,25.98
17042,19971119,4,54.96
17042,19980316,2,24.46
17043,19970315,3,39.73
17044,19970302,1,9.77
17045,19970302,2,19.94
17045,19970308,1,9.77
17045,19970419,1,15.36
17045,19980423,2,23.76
17046,19970302,1,9.99
17047,19970302,1,13.97
17047,19970318,4,45.07
17047,19970426,1,9.77
17047,19970609,1,11.77
17047,19970705,1,10.77
17047,19970711,1,14.37
17047,19970823,1,11.77
17047,19971201,1,15.49
17047,19980409,1,14.49
17048,19970302,5,90.77
17048,19970406,7,105
17049,19970302,1,11.77
17050,19970302,1,13.97
17050,19970506,1,11.77
17051,19970302,2,25.54
17051,19970321,1,29.99
17051,19970514,4,60.05
17051,19971026,3,49.97
17051,19971127,1,16.49
17051,19971209,1,11.49
17051,19980419,3,41.25
17052,19970302,3,33.71
17052,19970502,3,50.15
17052,19980609,2,25.48
17053,19970302,1,15.36
17053,19970622,2,29.92
17053,19970922,2,24.48
17053,19980315,3,41.86
17054,19970302,18,323.68
17054,19980212,3,37.47
17055,19970302,1,11.77
17055,19970605,2,27.13
17055,19970619,3,38.5
17055,19970721,2,24.74
17055,19971007,3,35.47
17055,19971118,3,36.47
17055,19971217,1,12.99
17055,19980109,1,21.49
17055,19980202,2,26.98
17056,19970302,3,45.28
17056,19970818,2,39.69
17056,19970827,1,25.32
17056,19971013,1,12.99
17056,19971201,1,14.99
17056,19980209,1,12.99
17057,19970302,1,20.99
17057,19970315,1,15.96
17058,19970302,2,24.26
17058,19970706,5,59.87
17058,19970814,8,94.36
17059,19970302,2,37.73
17060,19970302,1,10.77
17060,19970308,3,46.13
17060,19970308,3,46.78
17060,19970531,1,14.96
17060,19971111,3,43.47
17061,19970302,1,14.37
17061,19971102,1,13.99
17062,19970302,1,23.97
17062,19970313,3,41.5
17062,19970406,3,53.3
17062,19970423,4,66.7
17062,19970601,5,77.25
17062,19970630,3,53.1
17062,19970727,4,51.88
17062,19970812,2,16.74
17062,19970903,5,69.65
17063,19970302,1,15.36
17063,19970627,1,11.89
17063,19971212,1,9.99
17064,19970302,1,23.99
17065,19970302,1,14.96
17066,19970302,1,7.78
17067,19970302,1,29.99
17068,19970309,5,42.34
17069,19970302,2,28.34
17070,19970302,1,15.36
17070,19970305,1,14.37
17070,19980301,1,12.58
17070,19980530,1,15.49
17071,19970302,1,13.97
17072,19970302,9,128.68
17072,19970430,3,44.69
17072,19970829,3,45.68
17072,19971129,6,101.94
17072,19971216,5,65.45
17072,19980106,1,12.99
17072,19980131,1,12.58
17072,19980212,3,47.65
17072,19980227,3,34.24
17072,19980505,1,12.58
17073,19970302,4,92.74
17074,19970302,1,14.37
17074,19971219,1,13.99
17075,19970302,3,38.11
17076,19970302,6,87.58
17076,19970823,3,45.68
17077,19970302,2,30.72
17077,19970307,2,26.34
17077,19970330,2,30.72
17077,19970705,1,15.36
17077,19970810,2,30.72
17077,19971012,2,41.98
17078,19970302,1,13.97
17079,19970302,3,41.69
17079,19970728,1,56.77
17079,19980602,1,23.08
17080,19970302,1,15.36
17081,19970302,1,12.97
17081,19970420,1,14.96
17081,19971025,1,8.49
17081,19980228,3,38.25
17081,19980328,1,27.99
17081,19980531,1,11.18
17082,19970302,4,55.67
17083,19970302,1,26.77
17084,19970302,1,13.77
17084,19970320,1,12.49
17084,19970522,3,33.9
17084,19970717,2,19.98
17084,19971008,1,10.49
17085,19970302,1,14.79
17085,19971107,4,48.46
17086,19970302,3,42.1
17086,19970705,1,14.96
17087,19970302,1,9.97
17088,19970302,1,28.7
17088,19970406,1,24.99
17089,19970302,2,21.54
17089,19970504,4,50.48
17089,19970624,3,43.11
17089,19970814,1,14.96
17089,19971012,4,54.46
17089,19971111,2,28.98
17089,19980122,6,80.42
17089,19980628,1,15.49
17090,19970302,1,14.99
17091,19970302,1,17.9
17092,19970302,2,62.98
17092,19970309,2,29.33
17093,19970302,1,14.99
17094,19970302,2,41.98
17095,19970302,2,19.76
17095,19970406,1,9.98
17095,19971108,3,43.47
17096,19970302,1,23.7
17096,19970306,1,19.99
17096,19970315,1,19.99
17096,19970324,1,23.7
17097,19970302,1,15.36
17097,19970328,4,61.84
17097,19970625,1,14.96
17098,19970302,1,13.97
17098,19970421,4,41.28
17099,19970302,2,26.14
17100,19970306,1,23.99
17101,19970302,1,9.77
17101,19970322,1,19.77
17102,19970302,10,140.07
17103,19970302,2,22.74
17104,19970302,1,14.96
17104,19970302,1,12.77
17104,19970304,1,14.37
17104,19970306,1,14.96
17104,19970309,1,12.77
17104,19970317,1,19.77
17104,19970318,3,44.29
17104,19970319,2,28.34
17104,19970320,4,56.06
17104,19970321,2,30.92
17104,19970330,2,27.74
17104,19970330,1,13.97
17104,19970408,1,13.97
17104,19970413,2,25.56
17104,19970413,1,13.97
17104,19970417,1,12.77
17104,19970515,2,27.73
17104,19970528,4,60.84
17104,19970601,2,25.73
17104,19970617,2,28.93
17104,19970704,1,15.96
17104,19970720,3,37.51
17104,19970726,3,40.73
17104,19970727,3,37.5
17104,19970803,1,14.96
17104,19970807,3,43.09
17104,19970816,2,28.34
17104,19970818,1,14.96
17104,19970819,1,14.96
17104,19970825,1,11.77
17104,19970910,5,65.45
17104,19970911,1,13.49
17104,19971002,2,25.98
17104,19971011,2,27.98
17104,19971021,1,31.49
17104,19971103,1,20.99
17104,19971113,1,15.99
17104,19971116,1,65.99
17104,19971123,1,33.99
17104,19971123,1,37.49
17104,19971214,2,22.98
17104,19971224,2,30.48
17104,19980104,3,55.97
17104,19980105,1,9.49
17104,19980114,1,22.99
17104,19980217,2,27.98
17104,19980225,2,33.98
17104,19980311,1,9.49
17104,19980320,1,11.87
17104,19980324,2,22.98
17104,19980328,1,41.99
17104,19980329,1,11.49
17104,19980404,1,12.58
17104,19980414,1,11.49
17104,19980516,2,88.98
17104,19980603,3,43.56
17104,19980618,1,58.99
17104,19980625,1,5.49
17105,19970302,2,36.47
17105,19970414,3,55.73
17106,19970302,4,47.89
17107,19970302,7,106.18
17107,19970309,8,111.32
17108,19970302,4,55.46
17109,19970302,1,14.37
17109,19970821,2,28.74
17110,19970302,4,47.29
17110,19971221,3,42.47
17110,19980309,3,56.15
17111,19970302,1,12.49
17112,19970302,1,11.77
17112,19970810,1,13.97
17112,19971125,1,12.99
17113,19970302,1,19.99
17113,19970606,1,8.97
17113,19970609,1,11.77
17113,19970616,1,16.7
17113,19970616,1,11.97
17113,19970927,1,12.99
17113,19970927,1,14.99
17113,19971204,1,14.99
17114,19970302,1,15.99
17115,19970302,2,60.94
17116,19970302,1,15.76
17116,19970315,3,37.1
17116,19970322,3,45.89
17117,19970302,2,32.74
17118,19970302,1,14.37
17118,19980122,1,11.88
17119,19970316,2,28.14
17119,19970404,1,13.97
17119,19970518,2,28.73
17119,19970615,2,25.74
17120,19970302,9,119.51
17121,19970302,1,15.36
17122,19970302,2,35.33
17122,19970318,1,13.97
17123,19970302,5,83.64
17124,19970302,2,25.14
17124,19970523,2,34.21
17124,19970528,1,14.96
17124,19970712,3,36.7
17124,19970723,2,41.12
17124,19970928,2,14.48
17125,19970302,4,68.74
17125,19970308,1,21.99
17125,19970622,2,29.87
17125,19970721,1,14.9
17125,19970729,1,13.97
17125,19980408,1,13.49
17125,19980518,5,63.95
17125,19980520,4,59.46
17125,19980620,1,11.49
17126,19970302,1,12.49
17126,19971126,1,13.99
17126,19980407,2,25.87
17126,19980603,1,14.99
17126,19980608,3,25.84
17126,19980627,2,25.48
17127,19970302,2,33.96
17128,19970302,1,15.76
17128,19970302,1,15.76
17129,19970302,2,29.33
17129,19970830,1,14.96
17129,19971128,1,14.49
17130,19970302,13,192.13
17131,19970302,1,14.37
17132,19970302,1,20.99
17132,19971015,1,19.99
17133,19970302,5,64.47
17134,19970302,1,15.96
17134,19970718,2,30.92
17134,19971001,2,25.98
17134,19971120,1,12.99
17134,19980413,1,12.99
17134,19980530,1,18.99
17135,19970302,3,44.29
17136,19970302,1,14.37
17137,19970303,1,19.99
17138,19970302,1,4.79
17139,19970302,1,12.9
17140,19970302,3,29.33
17141,19970302,1,13.99
17142,19970302,2,45.76
17142,19970318,3,41.1
17142,19970412,2,27.13
17142,19970603,2,27.73
17142,19970626,2,28.74
17142,19970724,3,43.55
17142,19970818,2,27.13
17142,19970905,2,30.72
17142,19970919,2,25.48
17142,19971028,1,59.49
17142,19980609,2,31.48
17143,19970302,1,16.36
17143,19970625,1,14.96
17144,19970302,2,36.72
17144,19970427,3,62.53
17144,19970622,2,30.92
17144,19970707,1,14.96
17144,19971231,4,57.96
17144,19980220,2,28.98
17144,19980319,2,26.86
17144,19980428,3,44.97
17144,19980629,3,37.9
17145,19970302,7,82.61
17146,19970302,1,11.77
17147,19970302,1,13.97
17147,19970323,1,11.77
17147,19970324,1,22.97
17148,19970302,2,29.87
17148,19970927,1,12.49
17148,19971010,1,15.49
17148,19971020,3,50.47
17148,19980124,1,12.99
17148,19980325,2,21.48
17148,19980501,1,2.99
17149,19970302,3,18.37
17149,19970306,2,26.76
17149,19970414,5,41.65
17149,19971021,3,26.47
17149,19971101,2,18.48
17150,19970302,1,3.99
17150,19970614,1,10.77
17150,19970618,1,4.79
17150,19980604,3,21.47
17151,19970302,4,54.28
17151,19970518,4,56.29
17151,19970622,4,62.47
17151,19970727,9,144.72
17151,19970904,3,37.5
17151,19970916,1,14.96
17151,19971108,6,81.94
17151,19971112,3,42.47
17151,19980322,7,139.02
17151,19980408,26,259.74
17151,19980414,1,9.99
17151,19980611,8,126.92
17151,19980614,7,77.52
17152,19970302,1,11.77
17152,19970322,3,38.5
17152,19970509,3,42.49
17152,19970607,3,36.31
17153,19970302,1,15.3
17153,19971229,1,14.49
17153,19980126,3,39.97
17154,19970303,1,11.77
17155,19970302,1,12.77
17155,19970429,2,22.54
17156,19970302,1,12.77
17156,19970507,2,18.94
17157,19970302,1,16.99
17158,19970302,1,11.77
17159,19970302,1,14.96
17159,19970321,1,14.96
17160,19970302,1,9.98
17160,19970322,1,26
17161,19970302,3,26.73
17162,19970302,2,42.14
17162,19970410,4,93.61
17162,19970410,3,37.51
17162,19970412,1,14.79
17162,19970623,4,58.06
17162,19970702,5,71.02
17162,19970703,7,106.73
17162,19970717,6,101.81
17162,19970728,7,93.36
17162,19971112,6,80.94
17162,19971214,6,88.94
17163,19970302,1,12.97
17163,19970318,1,12.97
17163,19970416,1,14.96
17163,19970708,1,11.77
17163,19971218,1,9.49
17164,19970302,1,11.77
17165,19970302,7,111.18
17166,19970302,1,15.36
17167,19970302,2,22.96
17168,19970302,7,202.99
17168,19971205,2,20.98
17168,19971228,3,20.47
17168,19980301,3,32.97
17168,19980421,2,19.68
17169,19970302,1,18.76
17169,19971109,4,83.96
17170,19970302,1,9.99
17170,19970624,1,11.77
17170,19970716,1,11.77
17170,19971222,2,27.48
17170,19980531,1,62.99
17171,19970302,1,21.77
17171,19970302,1,30.37
17172,19970302,3,66.97
17172,19970315,1,25.99
17173,19970302,1,15.36
17173,19970424,1,13.97
17173,19970915,2,26.98
17173,19980515,2,23.76
17174,19970302,1,6.79
17175,19970302,1,15.36
17175,19970323,2,23.54
17175,19970519,1,11.77
17175,19970606,1,11.97
17175,19970705,1,14.96
17175,19971027,1,20.99
17175,19971110,3,34.47
17175,19980525,1,15.49
17176,19970302,2,19.54
17176,19970503,3,34.31
17176,19970721,3,38.5
17176,19971120,3,37.47
17177,19970302,2,29.73
17177,19980507,1,9.49
17178,19970302,3,43.69
17178,19970408,5,69.87
17178,19970413,4,85.72
17178,19970421,4,66.59
17178,19970504,2,24.73
17178,19970707,3,44.3
17178,19970810,1,19.99
17178,19971125,5,80.95
17178,19980218,4,66.96
17178,19980317,2,32.07
17179,19970302,1,27.99
17180,19970302,4,58.49
17181,19970302,4,53.47
17181,19970621,4,51.48
17181,19970804,4,103.86
17181,19971206,2,31.98
17181,19971208,1,12.99
17181,19980307,2,28.48
17182,19970302,2,28.93
17183,19970302,1,14.79
17184,19970302,2,30.32
17185,19970302,4,79.87
17185,19971028,1,17.9
17186,19970302,1,11.77
17187,19970302,3,33.52
17188,19970302,2,79.94
17188,19970719,2,29.87
17189,19970302,1,12.49
17189,19970512,3,28.08
17189,19971126,8,99.42
17189,19980226,5,50.95
17189,19980315,3,40.97
17189,19980521,1,23.99
17190,19970303,2,26.54
17190,19970417,1,11.97
17190,19980624,1,11.49
17191,19970302,1,15.36
17191,19980305,2,23.06
17192,19970302,2,27.56
17192,19970312,2,27.56
17192,19970425,3,44.37
17192,19970521,3,45.54
17192,19970612,4,56.59
17192,19970709,6,86.47
17192,19970729,3,40.51
17193,19970302,2,27.07
17193,19970724,3,57.2
17193,19970912,2,26.98
17193,19970929,2,33.98
17193,19971220,2,21.98
17194,19970302,1,15.36
17194,19970416,1,13.77
17195,19970302,2,23.74
17196,19970302,1,15.36
17197,19970302,2,31.76
17197,19970612,1,11.97
17197,19970724,1,7.98
17198,19970302,3,39.71
17199,19970302,4,54.69
17200,19970302,1,11.77
17201,19970302,2,27.94
17201,19970327,2,24.74
17202,19970302,1,14.99
17203,19970302,4,59.06
17204,19970302,1,10.77
17204,19970330,1,11.77
17205,19970314,2,24.73
17206,19970302,1,12.49
17207,19970302,1,42.99
17208,19970302,2,25.54
17209,19970302,3,41.1
17210,19970302,4,52.41
17211,19970302,1,16.7
17211,19970313,1,15.7
17211,19970406,1,14.96
17211,19970407,1,14.37
17211,19970504,1,15.36
17211,19970531,2,29.33
17211,19970621,2,29.73
17211,19980104,1,11.49
17211,19980329,2,25.98
17212,19970302,2,31.92
17213,19970312,1,12.99
17213,19970325,2,30.72
17214,19970302,1,13.97
17215,19970302,1,11.77
17216,19970302,3,20.35
17216,19970305,1,11.77
17216,19970426,2,23.54
17216,19970505,3,42.27
17216,19971026,1,9.49
17217,19970302,3,53.32
17218,19970303,2,29.16
17219,19970302,1,15.99
17220,19970319,6,83.6
17220,19970323,3,40.5
17220,19970831,1,11.77
17220,19980320,4,58.96
17220,19980323,2,26.37
17221,19970302,1,13.77
17221,19970303,2,28.34
17222,19970302,1,14.37
17223,19970302,1,11.77
17224,19970302,1,71.99
17225,19970302,4,56.46
17226,19970302,2,20.97
17226,19970617,1,86.7
17226,19970619,1,5.99
17227,19970302,1,9.97
17227,19970321,2,27.73
17227,19970927,1,2.99
17227,19971011,1,12.99
17228,19970302,1,11.77
17228,19970302,1,11.77
17229,19970302,2,65.14
17229,19970317,3,75.94
17229,19970323,1,13.97
17229,19980118,2,27.98
17230,19970302,1,12.49
17231,19970302,1,12.77
17232,19970302,1,14.79
17233,19970302,1,12.79
17234,19970302,1,14.79
17235,19970311,2,29.92
17236,19970302,3,44.54
17236,19970321,2,29.75
17236,19971023,4,48.96
17237,19970302,1,13.97
17237,19970318,2,18.54
17237,19970404,1,6.99
17238,19970316,1,6.79
17239,19970309,1,19.77
17240,19970302,7,96.59
17240,19970310,5,65.48
17240,19970406,4,53.48
17240,19970420,1,11.77
17240,19971025,6,76.44
17240,19971106,3,174.97
17240,19971204,3,94.97
17240,19980622,3,39.86
17241,19970302,3,36.51
17242,19970302,2,25.78
17242,19970420,1,15.96
17242,19971123,2,26.98
17243,19970302,3,42.53
